1 0.016439486294984818 0.01351698487997055 0.014634770341217518
2 0.008142823353409767 0.00794618483632803 0.00999742466956377
3 0.011556682176887989 0.011605224572122097 0.009236044250428677
4 0.008427681401371956 0.012762799859046936 0.007397342007607222
5 0.012270340695977211 0.012463340535759926 0.011044186539947987
6 0.015191730111837387 0.015161451883614063 0.00977613776922226
7 0.01209999155253172 0.009914694353938103 0.013186204247176647
8 0.008589159697294235 0.007324784062802792 0.014732378534972668
9 0.008951729163527489 0.008445890620350838 0.010722455568611622
10 0.011128139682114124 0.012633505277335644 0.009975630789995193
11 0.007461617235094309 0.009185428731143475 0.012072164565324783
12 0.011718861758708954 0.012091357260942459 0.008566832169890404
13 0.011782243847846985 0.0088672935962677 0.011904300190508366
14 0.010024967603385448 0.008828395046293736 0.0116190230473876
15 0.009093557484447956 0.006578783039003611 0.010695839300751686
16 0.013592814095318317 0.01236294861882925 0.011882517486810684
17 0.007652565371245146 0.01067923754453659 0.012204508297145367
18 0.013055565766990185 0.011192102916538715 0.005348765756934881
19 0.010024192743003368 0.011392921209335327 0.011093429289758205
20 0.010342350229620934 0.013508058153092861 0.007809281814843416
21 0.014036768116056919 0.010096817277371883 0.010491724126040936
22 0.011021281592547894 0.009888013824820518 0.00915305782109499
23 0.011461129412055016 0.012274163775146008 0.005608793348073959
24 0.013209518045186996 0.012442516162991524 0.013045905157923698
25 0.010551364161074162 0.010682426393032074 0.01456915121525526
26 0.009830169379711151 0.012957545928657055 0.009175966493785381
27 0.010097509250044823 0.010997753590345383 0.014497528783977032
28 0.00812695175409317 0.010529753752052784 0.012205231934785843
29 0.016487864777445793 0.014992088079452515 0.012871412560343742
30 0.018716007471084595 0.01749706268310547 0.012577651999890804
31 0.007429609075188637 0.007742613088339567 0.010175717994570732
32 0.011692600324749947 0.010811093263328075 0.009216033853590488
33 0.0153745012357831 0.014545293524861336 0.012206620536744595
34 0.008418578654527664 0.008091109804809093 0.012356194667518139
35 0.016161901876330376 0.014625431038439274 0.007422416005283594
36 0.009660175070166588 0.010566605255007744 0.01126611977815628
37 0.013891798444092274 0.012541689909994602 0.012736714445054531
38 0.013961391523480415 0.01168071199208498 0.01142657920718193
39 0.012430290691554546 0.014270923100411892 0.009631054475903511
40 0.011960061267018318 0.011441321112215519 0.009950353763997555
